"asv","sample","clr","meas_var","phylum","abundance","id","age_class","sex"
"ASV801","S59",-2.84835924741679,10.1639250047581,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV801","S6",3.48062997217774,0.0685018513828202,"Firmicutes",29,"Sheep2","Adult","Female"
"ASV801","S60",-2.5066291642904,8.96279609543726,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV801","S61",-3.71606082300465,12.6220224618993,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV801","S8",3.68159114362615,0.0639997762692129,"Firmicutes",41,"Sheep13","Adult","Female"
"ASV801","S9",-4.77286787037188,10.9973095328555,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV803","S1",-4.24403509466687,9.28125814270769,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV803","S10",-3.46946027879398,11.5895541972386,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV803","S12",-3.29281126461649,11.0475046488604,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV803","S14",-3.07334864526852,9.53913596644168,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV803","S18",-2.65294797693567,10.8333364684117,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV803","S20",-4.35490770671706,10.8574885100429,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV803","S21",2.90243432350545,0.0779016059368427,"Firmicutes",24,"Sheep15","Adult","Male"
"ASV803","S23",-4.52229182236461,8.75523066819412,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV803","S25",-4.24822958989365,10.3772655957339,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV803","S28",-3.60941823820405,11.0216551669806,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV803","S31",-4.07287773138313,11.0535458301102,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV803","S32",-2.59118090452667,11.4623625621285,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV803","S35",-3.48780493570093,15.7273853259947,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV803","S37",-3.91375490467462,11.0023501275478,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV803","S40",-4.25623160026871,10.4931190107605,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV803","S43",4.73738332514985,0.0450031085362754,"Firmicutes",57,"Sheep10","Adult","Male"
"ASV803","S44",-4.127295191063,6.29151018521716,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV803","S45",-4.13098942153962,10.1126578939163,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV803","S47",5.5581714577293,0.0377239997940013,"Firmicutes",74,"Sheep19","Lamb","Male"
"ASV803","S52",-2.99537516398256,14.3126837371332,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV803","S53",-3.13823470852992,14.4835565357916,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV803","S54",-3.87475112468643,11.1250413405152,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV803","S55",-4.46862645534958,8.72867599909829,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV803","S56",5.45001554388485,0.0599661993616753,"Firmicutes",46,"Sheep1","Adult","Female"
"ASV803","S59",-3.10365606012488,10.742506050453,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV803","S6",-4.61262041367614,10.6003910564184,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV803","S60",6.1128384001992,0.0504490794694782,"Firmicutes",54,"Sheep22","Lamb","Female"
"ASV803","S61",-3.11288438303673,11.6173047756491,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV803","S8",-4.70655093083167,9.79559951143099,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV803","S9",-4.25272456805337,13.5563937453517,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV806","S1",-4.3612419373644,11.4328362018357,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV806","S10",5.41390803445889,0.0454971911261207,"Firmicutes",59,"Sheep6","Adult","Male"
"ASV806","S12",-2.68153037108108,6.76395591817527,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV806","S14",-2.84039571756325,11.5719539464538,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV806","S18",-2.64834300212062,9.09884828529653,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV806","S20",-4.39137989081221,12.6127005651352,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV806","S21",-4.37315932045554,9.27808448877415,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV806","S23",-4.18072695731484,9.36144256182589,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV806","S25",5.50477925232594,0.0285135201683697,"Firmicutes",122,"Sheep7","Adult","Female"
"ASV806","S28",-2.92613333254612,10.7037912670768,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV806","S31",-4.10105773135571,11.5099086859724,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV806","S32",-2.2931865616908,8.42915641909677,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV806","S35",-2.18061517245788,9.97798939237519,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV806","S37",-3.52368646686283,6.96209981432388,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV806","S40",-3.47007868676336,5.80757130276123,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV806","S43",-4.3002957260303,10.301485543321,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV806","S44",-4.77738049864406,9.4784762254885,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV806","S45",3.5203439882804,0.141944965194428,"Firmicutes",20,"Sheep9","Adult","Female"
"ASV806","S47",4.62692177170041,0.0722055735842573,"Firmicutes",39,"Sheep19","Lamb","Male"
"ASV806","S52",-2.86635517182357,10.2267338216771,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV806","S53",-2.5512229066161,10.3595786511795,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV806","S54",-2.80699874544117,6.26514926819689,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV806","S55",-4.82434314338875,12.02452787403,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV806","S56",-2.65868717340295,10.5045133171139,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV806","S59",-2.77872757962289,8.44923578762559,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV806","S6",4.83636120073503,0.0354696396743138,"Firmicutes",72,"Sheep2","Adult","Female"
"ASV806","S60",-2.70321251973797,12.7509306255483,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV806","S61",-3.15237379489207,11.7056295352632,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV806","S8",-4.4617077494662,8.96217061887552,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV806","S9",-4.56828752815831,9.28983768490146,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV807","S1",-4.53759610046533,13.5725506336842,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV807","S10",-3.27268138876348,8.28043643189843,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV807","S12",5.20979587092245,0.0600051581797792,"Firmicutes",46,"Sheep20","Lamb","Female"
"ASV807","S14",-2.45513294100621,7.66635022753031,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV807","S18",-2.60372728085261,10.7747885513395,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV807","S20",-4.85200879806531,9.66940293011635,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV807","S21",-4.46541625110452,8.45984053648941,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV807","S23",-4.53654414984965,10.6733011500934,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV807","S25",-3.91280958820541,10.4872197810805,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV807","S28",-2.88273579759858,7.98916380363584,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV807","S31",-4.18351339696147,9.0499454551009,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV807","S32",-2.66325302255013,9.35049258037187,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV807","S35",-2.67942921244226,6.46288773379503,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV807","S37",-3.56523832229535,9.47625875404217,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV807","S40",-4.02809354052688,10.576837992266,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV807","S43",-4.28041957016923,11.7598466727326,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV807","S44",-4.91247444095573,10.2304493070745,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV807","S45",6.32749915547917,0.0267421271489597,"Firmicutes",136,"Sheep9","Adult","Female"
"ASV807","S47",-3.38156044085822,8.60775684417994,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV807","S52",-2.7838629582182,10.4478364319559,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV807","S53",-3.38482596371648,11.9475921511085,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV807","S54",-3.68200894124457,13.8065368623988,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV807","S55",-4.70521707894043,12.7614863115896,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV807","S56",-2.78266747215847,10.0867359640951,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV807","S59",5.98357911804435,0.0364267714161834,"Firmicutes",79,"Sheep18","Lamb","Female"
"ASV807","S6",-4.09771221007926,12.0726207109942,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV807","S60",-2.482403451702,9.36702916348417,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV807","S61",-2.85962031735961,9.74366857166492,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV807","S8",-4.494095427252,9.1913616964533,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV807","S9",-4.34230870406082,10.5125661944819,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV809","S1",-4.15762389686149,8.44932098040566,"Firmicutes",0,"Sheep8","Adult","Female"
"ASV809","S10",-3.71393360106623,7.84046498252109,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV809","S12",-2.73372865278164,6.6291048755006,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV809","S14",-2.4474256961532,7.13452744239723,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV809","S18",5.16614947079696,0.0663750926111967,"Firmicutes",32,"Sheep28","Lamb","Male"
"ASV809","S20",-4.17189433717286,7.18495663769892,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV809","S21",-4.83677377051076,12.27843535167,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV809","S23",-4.48595559625532,12.9265478178355,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV809","S25",-4.55174747839085,15.160850360958,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV809","S28",-3.56501173237714,12.737804514655,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV809","S31",-3.59970686426715,7.48043389741441,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV809","S32",-2.59427526156118,10.9812962276414,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV809","S35",-2.19972522307251,11.0021164220279,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV809","S37",-3.63679575111243,9.2571942550298,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV809","S40",-4.01917533206297,11.4042755681939,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV809","S43",-3.9661811372321,14.7246114894863,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV809","S44",-5.14582176165697,11.6565520909478,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV809","S45",-3.59890536836775,8.45487873731926,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV809","S47",-3.63106367267263,9.34613496953446,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV809","S52",-2.96954781399903,10.8389856987146,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV809","S53",-2.60768138069029,8.33706822150596,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV809","S54",3.19986177655045,0.174229227365256,"Firmicutes",15,"Sheep16","Lamb","Male"
"ASV809","S55",-4.56756848530744,11.8357849475322,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV809","S56",-2.85044667494235,14.9845269182841,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV809","S59",-3.54851527126521,12.4462052311073,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV809","S6",-4.15454694088834,10.7404738042094,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV809","S60",-2.32044684906918,8.88163848224402,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV809","S61",-3.37671577760287,12.2612128582428,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV809","S8",-5.0264632890448,15.7650093780528,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV809","S9",6.64463751003894,0.0169134848212609,"Firmicutes",279,"Sheep5","Adult","Male"
"ASV81","S1",4.45357658907469,0.0436781227782242,"Bacteroidetes",56,"Sheep8","Adult","Female"
"ASV81","S10",4.84989786934266,0.0463609978745787,"Bacteroidetes",38,"Sheep6","Adult","Male"
"ASV81","S12",4.62952644210309,0.0730848276745663,"Bacteroidetes",31,"Sheep20","Lamb","Female"
"ASV81","S14",5.37300910402008,0.055902266106884,"Bacteroidetes",39,"Sheep24","Lamb","Male"
"ASV81","S18",-2.53769497208462,8.41478429324407,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV81","S20",3.5682585862014,0.0659287284265418,"Bacteroidetes",35,"Sheep14","Adult","Female"
"ASV81","S21",2.79292424122438,0.107465003665603,"Bacteroidetes",23,"Sheep15","Adult","Male"
"ASV81","S23",3.64229741036557,0.0557117035465965,"Bacteroidetes",39,"Sheep12","Adult","Female"
"ASV81","S25",3.6434073012311,0.069464383218219,"Bacteroidetes",34,"Sheep7","Adult","Female"
"ASV81","S28",8.66938024936826,0.0105144239718889,"Bacteroidetes",549,"Sheep17","Lamb","Female"
"ASV81","S31",-3.99166984300507,9.39789269259842,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV81","S32",8.53690503279151,0.0156041080057811,"Bacteroidetes",321,"Sheep27","Lamb","Male"
"ASV81","S35",9.67129181339134,0.0125529940336328,"Bacteroidetes",801,"Sheep30","Lamb","Female"
"ASV81","S37",6.33346823506506,0.0213636354530928,"Bacteroidetes",160,"Sheep29","Lamb","Male"
"ASV81","S40",5.76249907950119,0.027133755084498,"Bacteroidetes",130,"Sheep4","Adult","Male"
"ASV81","S43",3.82665175438666,0.0842082471120998,"Bacteroidetes",29,"Sheep10","Adult","Male"
"ASV81","S44",4.28104958586481,0.0262537598321864,"Bacteroidetes",71,"Sheep11","Adult","Female"
"ASV81","S45",6.01683104180423,0.0292114297834315,"Bacteroidetes",108,"Sheep9","Adult","Female"
"ASV81","S47",3.97700004141296,0.0777185967724705,"Bacteroidetes",25,"Sheep19","Lamb","Male"
"ASV81","S52",4.01805883545136,0.132239782169233,"Bacteroidetes",17,"Sheep23","Lamb","Male"
"ASV81","S53",5.96901158184692,0.0352721369678161,"Bacteroidetes",61,"Sheep26","Lamb","Female"
"ASV81","S54",5.86162105462977,0.0287260733925844,"Bacteroidetes",93,"Sheep16","Lamb","Male"
"ASV81","S55",3.88722716869217,0.0478849129891949,"Bacteroidetes",48,"Sheep3","Adult","Female"
"ASV81","S56",5.42359738510371,0.0597981327370597,"Bacteroidetes",45,"Sheep1","Adult","Female"
"ASV81","S59",4.37882865190331,0.0830225974641387,"Bacteroidetes",26,"Sheep18","Lamb","Female"
"ASV81","S6",4.50555582588845,0.0397307998349775,"Bacteroidetes",59,"Sheep2","Adult","Female"
"ASV81","S60",5.78886508832113,0.0550903999194602,"Bacteroidetes",44,"Sheep22","Lamb","Female"
"ASV81","S61",6.23503860675685,0.027177230517438,"Bacteroidetes",98,"Sheep21","Lamb","Female"
"ASV81","S8",3.39740060414562,0.0686473069522407,"Bacteroidetes",34,"Sheep13","Adult","Female"
"ASV81","S9",5.045301728175,0.0301061387034274,"Bacteroidetes",93,"Sheep5","Adult","Male"
"ASV810","S1",3.91899517509048,0.067675696427919,"Firmicutes",37,"Sheep8","Adult","Female"
"ASV810","S10",3.83027180564838,0.095572417283336,"Firmicutes",19,"Sheep6","Adult","Male"
"ASV810","S12",-3.35388658045028,11.4998913949256,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV810","S14",-2.23354675673509,8.72329175277393,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV810","S18",5.38697437734141,0.0803913991950033,"Firmicutes",38,"Sheep28","Lamb","Male"
"ASV810","S20",-3.97008629122525,6.17773561629278,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV810","S21",-4.38598396998718,7.64126390792851,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV810","S23",-4.30858842752538,9.2623245737521,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV810","S25",-4.34965879684768,11.2822370964725,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV810","S28",4.70605572544453,0.0803581212592096,"Firmicutes",35,"Sheep17","Lamb","Female"
"ASV810","S31",-4.2167503615721,9.30115810399957,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV810","S32",-2.50930836792845,9.93326266085178,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV810","S35",-2.80219913183324,8.0612457352441,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV810","S37",-3.72527425494077,8.34694631955659,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV810","S40",3.39653046128852,0.0858720668014142,"Firmicutes",25,"Sheep4","Adult","Male"
"ASV810","S43",2.85710988020999,0.134441852969368,"Firmicutes",15,"Sheep10","Adult","Male"
"ASV810","S44",3.47013823904647,0.0586148851428133,"Firmicutes",42,"Sheep11","Adult","Female"
"ASV810","S45",4.16217231671114,0.0837760137056826,"Firmicutes",30,"Sheep9","Adult","Female"
"ASV810","S47",5.06924391088792,0.052471715131819,"Firmicutes",51,"Sheep19","Lamb","Male"
"ASV810","S52",-2.92161225159928,10.2251427962028,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV810","S53",-2.62299715181975,8.33458613019852,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV810","S54",-3.71477447937894,9.9213977842217,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV810","S55",-4.50883812239763,8.74695543790583,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV810","S56",-2.88578080918634,6.90459076308877,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV810","S59",-3.25136494525169,11.7578166880808,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV810","S6",-4.35920212120799,14.6875859178367,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV810","S60",-2.81574688397093,10.5415887643391,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV810","S61",-3.27114092989974,13.932479109238,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV810","S8",-4.49588269567452,11.3758348827421,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV810","S9",-4.60800076954222,12.0832738766508,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV811","S1",3.32189164820316,0.0797613928454746,"Firmicutes",25,"Sheep8","Adult","Female"
"ASV811","S10",4.38172785159617,0.068315136837139,"Firmicutes",28,"Sheep6","Adult","Male"
"ASV811","S12",-3.4222089708346,11.9215242844904,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV811","S14",-2.84143909046254,11.0347396812462,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV811","S18",-2.60999546070761,12.1797102575637,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV811","S20",3.78992927915172,0.0556976566527234,"Firmicutes",42,"Sheep14","Adult","Female"
"ASV811","S21",-4.20641630991535,8.50402929881332,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV811","S23",3.32997786520836,0.0653971234801292,"Firmicutes",31,"Sheep12","Adult","Female"
"ASV811","S25",-4.09117798466582,9.29072208065858,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV811","S28",-3.63312482507927,13.2718029144435,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV811","S31",-4.25478976272554,11.4561795758498,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV811","S32",-2.93162220094596,11.7750135263127,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV811","S35",-2.91162560373877,10.9614076598808,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV811","S37",-4.30828113478403,17.6908998830336,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV811","S40",4.06348198497745,0.0684383554090322,"Firmicutes",40,"Sheep4","Adult","Male"
"ASV811","S43",-4.05153524386775,12.1222958724879,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV811","S44",2.99309971872217,0.0645546902273181,"Firmicutes",30,"Sheep11","Adult","Female"
"ASV811","S45",-3.57603878500393,8.61192154800932,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV811","S47",-3.08624522021583,7.42775982507117,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV811","S52",-3.17382195776172,10.4011723763913,"Firmicutes",0,"Sheep23","Lamb","Male"
"ASV811","S53",-2.85057776869926,7.66531682702244,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV811","S54",-3.19090009098669,9.21884779078414,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV811","S55",3.28352365316166,0.0593812363449033,"Firmicutes",32,"Sheep3","Adult","Female"
"ASV811","S56",-2.90993702560537,9.06674238768704,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV811","S59",-3.38610968628492,12.2335871512001,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV811","S6",-4.53096359518148,11.950010577979,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV811","S60",-2.32359061536597,9.98454246347047,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV811","S61",-3.39927849159678,8.69113031574211,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV811","S8",4.13840093420374,0.0491295784158107,"Firmicutes",57,"Sheep13","Adult","Female"
"ASV811","S9",-4.61760027332234,12.9789099602243,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV814","S1",3.05404055770013,0.102017233801562,"Kiritimatiellaeota",20,"Sheep8","Adult","Female"
"ASV814","S10",-3.19018070721373,10.6722654219031,"Kiritimatiellaeota",0,"Sheep6","Adult","Male"
"ASV814","S12",-3.17941383993166,7.39733049495536,"Kiritimatiellaeota",0,"Sheep20","Lamb","Female"
"ASV814","S14",-2.69772535857583,7.44652494017385,"Kiritimatiellaeota",0,"Sheep24","Lamb","Male"
"ASV814","S18",-2.51412715744654,6.26082044411366,"Kiritimatiellaeota",0,"Sheep28","Lamb","Male"
"ASV814","S20",-4.26399961634443,7.54701939899196,"Kiritimatiellaeota",0,"Sheep14","Adult","Female"
"ASV814","S21",3.59233944238002,0.0640554249639837,"Kiritimatiellaeota",39,"Sheep15","Adult","Male"
"ASV814","S23",2.9079895453937,0.0875857799640095,"Kiritimatiellaeota",23,"Sheep12","Adult","Female"
"ASV814","S25",3.48874902601043,0.0775628811621718,"Kiritimatiellaeota",30,"Sheep7","Adult","Female"
